scorer,,,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey,Shawn Pavey
labeled-data,20240705_4153_01,img630.png,299.5067410708086,191.14220789247884,558.1879417064723,174.69550456924543,,,346.33921239224105,212.29578708674643,417.6000896393324,162.7800026077265,418.35388198012106,162.52835001111305,558.3245176845699,225.7750565387324,557.677589630094,224.1038314706274,,,476.455945398643,145.46695575113404
labeled-data,20240705_4153_01,img673.png,239.76979550130116,204.93392331953112,503.1600121856,174.4830415209023,326.05656562950514,212.7400535782484,326.0387500481628,211.89773880548995,,,306.5023149470627,171.2854121987546,,,470.8207673718799,232.17602684778484,446.6584456135962,150.83939280114384,448.990613991949,149.84548684495482
labeled-data,20240705_4153_01,img737.png,150.40688498924652,214.34651414757747,415.8278957237642,188.33758002372076,,,226.52667973405394,236.57673224338896,230.13746730590748,194.44846675508356,230.03553704247454,195.3894218696588,360.9694806909914,227.39809420697026,362.4179932873843,226.1171543717509,,,388.48727524097075,142.680617782339
labeled-data,20240705_4153_01,img765.png,126.29663811487514,204.6119866860523,382.0462710372055,185.15063429857372,,,173.0673852401033,232.3106806435957,230.13746730590748,194.44846675508356,228.4433439174488,194.19527702588948,360.9694806909914,227.39809420697026,360.0297035998457,226.51520265300732,,,309.598899287418,158.95344083717325
labeled-data,20240705_4153_01,img820.png,76.52691821308316,202.23534275815774,333.8171590633135,182.81354076679924,158.30461710439627,229.68440775076292,159.13569539612803,229.12629439354424,,,144.4551565723409,180.26358718191426,,,317.83658578666353,236.4664096844182,259.2120672962219,168.74658499517994,259.84286413036364,168.50659958732768
labeled-data,20240705_4153_01,img843.png,58.91179262986467,200.55771175023216,313.6331694707156,191.31206270052468,158.30461710439627,229.68440775076292,158.7376471148716,229.9223909560571,,,105.84447329046665,178.67139405688852,252.82523735108475,241.8307545558577,254.9449573481467,239.6507959344697,259.2120672962219,168.74658499517994,259.84286413036364,168.10855130607126
labeled-data,20240705_4153_01,img904.png,,,246.41819078690426,214.95581281386566,,,43.701693831761716,206.03949408067098,78.02675494398642,171.9302776071975,78.37914188377262,170.7104284317598,188.91692270224448,244.97378642383342,188.47089437832196,243.2332304657776,,,205.70829787948838,163.33197193099403
labeled-data,20240705_4153_01,img933.png,,,218.58553145395342,206.03236478345391,12.063433326620583,206.2941521132706,11.459783049990449,206.4375423619274,78.02675494398642,171.9302776071975,77.98109360251618,171.10847671301622,186.29772947893136,244.97378642383342,187.6747978158091,244.42737530954693,,,151.58353662474894,160.2180093830834
labeled-data,20240705_4154_01,img005.png,184.95566438443737,219.07808856630257,,,143.79739351119693,194.05706908403843,146.20119107919112,194.26858724623537,59.95191407458259,249.51088591316346,59.74066551615433,249.65339466471045,,,,,,,,
labeled-data,20240705_4154_01,img058.png,267.68480465418185,200.1805692153457,34.14763343177603,212.85603845152647,149.9290901979232,194.73836871589688,151.66047444724535,194.26858724623537,,,223.32651981438516,226.9945432247528,,,67.9008621462153,179.64185844077582,33.09667473621934,255.52465285220921,34.32927322531913,254.87213331988784
labeled-data,20240705_4154_01,img097.png,326.89703195384664,195.56117559622294,92.12979821736724,205.09056995345625,,,249.927575072221,175.37106789527846,242.2696600415028,224.16330064306365,242.94576923190948,225.61290594182853,127.3318098105405,178.55637233876715,127.95297919481155,178.80196869184437,,,99.04151070923791,245.03587322233216
labeled-data,20240705_4154_01,img139.png,396.60788111515416,188.8420576047716,160.46592100038546,210.26754895216973,335.34922366770115,173.56863271634117,336.01627433769113,173.27134352294993,,,290.7504192210884,226.9945432247528,136.65037200822482,177.52097653902442,138.87154593091995,177.12218919398154,215.77269512880233,236.20718862678666,216.04123608016306,236.7527068243906
labeled-data,20240705_4154_01,img162.png,434.8228646915336,178.7633806175946,197.74016979112267,203.5374762538422,335.34922366770115,173.56863271634117,336.01627433769113,173.69128839741566,,,377.69793682207967,207.67793528869808,,,224.12035544745862,163.2640083366132,216.19264000326805,236.20718862678666,217.59432977977707,236.2350089245192
labeled-data,20240705_4154_01,img176.png,454.5602737914219,178.3434357431289,219.48348158571937,199.39589305487138,335.34922366770115,173.56863271634117,336.8561640866226,172.43145377401854,,,410.4003191512862,206.31533602498115,,,267.7946223918923,166.62356733233887,219.5521989989937,236.6271335012524,220.7005171790052,236.2350089245192
labeled-data,20240705_4154_01,img242.png,560.3863821567802,190.94178197710013,316.81068676153325,186.971143457959,518.6786824873528,166.5931379874497,517.1770816427205,166.13536603693183,429.2127898584501,207.5333888276007,427.7734597636773,207.33728547276885,314.220751664098,161.47234164301258,316.9281727043801,160.74433908981894,,,382.2358173831441,221.9273638805619
labeled-data,20240705_4154_01,img263.png,594.8218618629683,193.4614512238944,355.6380292518845,189.0419350574444,518.6786824873528,167.95573725116662,517.1770816427205,166.13536603693183,,,503.39771889996763,215.51288105507052,,,340.1499230359732,162.96873314039766,405.34523306750384,221.84371203093798,403.46143127786945,219.8565722810765
labeled-data,20240705_4154_01,img300.png,649.8346404179761,190.9417819771001,411.54940243799035,178.68797706001737,522.0851806466452,167.6150874352374,522.6363650107747,167.39520066032895,603.3508258968062,215.1222598805797,602.8674651513045,213.80963197542434,482.5671570533942,147.06723327067692,482.5168455005945,148.99088984387123,411.13627993830085,221.50306221500875,411.2268997759397,220.3742701809479
labeled-data,20240705_4154_01,img357.png,722.1716971101739,197.48429103177466,486.6155979193361,174.54639386104657,669.9149011331306,169.88658126874125,667.9372915759097,170.75475965605463,608.8101092648603,215.1222598805797,606.844272303145,214.9974211965482,500.1688856490201,149.13802487016235,499.08317829647774,148.47319194399984,,,544.792957942748,219.8565722810765
labeled-data,20240705_4154_01,img406.png,774.4591849971803,190.23652043357572,542.0092732055706,181.79416445924548,670.1912285897155,169.88658126874125,670.0370159482381,170.33481478158893,,,726.2177335478,210.29985443460578,,,603.140456170619,147.43779614425716,582.1472697512212,219.81980934523904,582.5849046333566,218.30347858146249
labeled-data,20240705_4154_01,img449.png,827.7820686839294,192.82500993293252,579.6658990929789,169.01739601185415,,,769.9838960710767,169.9148699071232,728.9143433620529,211.3427560103883,729.6917620000864,209.97481465035483,645.0310762855387,152.11608330308295,645.0739860601984,151.06168144335663,,,606.9167059273101,218.82117648133382
labeled-data,20240705_4154_01,img466.png,845.9014951794267,199.03738473138873,596.8836389460728,174.89662425437405,,,796.706835944716,177.12859704423892,728.9143433620529,211.3427560103883,730.2444169132561,210.25114210693968,645.0310762855387,152.11608330308295,645.0739860601984,152.0970772430993,,,656.6157043149597,222.96275968030463
labeled-data,20240705_4154_01,img504.png,897.6712851665617,211.97983222817248,641.3977956394378,184.55535636708532,828.2505337562493,184.25560901115344,827.7827566551783,183.42777016122454,,,797.1156614067896,227.10711695861548,648.6549615846382,153.15147910282568,648.6978713592979,152.61477514297064,701.9326248645723,223.64184548854334,699.5846300042817,222.44506178043324
labeled-data,20240705_4154_01,img556.png,963.9366163500945,210.42673852855842,715.3080935454025,177.4162935011683,831.2901357786827,184.25560901115344,831.5622605253698,185.52749453355307,915.7191416701644,226.44372684496344,917.8707599343688,225.4491522191064,799.9915512494356,158.1922781599738,799.3479602218608,157.27405624181284,708.0118289094389,222.2602082056191,707.350098502352,220.3742701809479
labeled-data,20240705_4154_01,img564.png,971.7020848481648,209.3913427288157,725.3867705325795,176.99634862670257,,,845.8403862572038,183.42777016122454,915.7191416701644,226.44372684496344,917.594432477784,225.17282476252154,799.9915512494356,158.1922781599738,799.3479602218608,157.27405624181284,711.0514309318723,223.08919057537366,713.4186330307784,220.73833160783852
labeled-data,20240705_4154_01,img666.png,1088.140317806937,144.33121377287645,853.6349978358486,192.60068309686199,992.420863865603,169.55529075124002,991.9812025712702,167.8898098059933,,,1045.875273702116,191.93082629775415,,,909.4499536520538,149.49829915514667,891.6621530963199,228.54203664400453,892.1161553176586,228.3967968487048
labeled-data,20240705_4154_01,img698.png,1114.5429107003756,124.65869357776516,884.710918546311,188.40123435220488,,,1004.1596039307757,164.53025081026766,1067.2499684877089,183.8822051066805,1065.9736128419408,182.39263145173555,952.6557641766929,156.50674441257985,950.9333070400795,157.79496983275183,894.7017551187532,227.71305427424997,894.6477087437852,226.59259272784584
labeled-data,20240705_4154_01,img758.png,1114.0252128005045,112.75164188072411,921.6660674992934,205.19902933083318,,,1066.7313902261662,136.81388909553095,1067.2499684877089,183.8822051066805,1067.676861921587,182.39263145173555,952.6557641766929,156.50674441257985,951.5715124768184,157.79496983275183,1001.9812352075222,224.49417102665603,1002.504427552652,224.6779764176292
labeled-data,20240705_4154_01,img827.png,,,933.4245239843331,208.13864345209316,,,1063.3718312304404,140.59339296572233,1072.3597157266472,180.8163567633174,1071.4240098968087,180.34873255616014,1016.0674402210147,151.04746104452562,1015.3920561507041,151.4129154653633,1001.9812352075222,224.49417102665603,1000.5898112424354,222.7633601074127
labeled-data,20240705_4156_01,img049.png,814.8426229755055,251.1628333179253,1043.3993250522064,203.60003950406804,,,883.2435527893242,260.07662607875227,899.5380253110516,207.6954214594158,900.1581950047004,207.08647163640177,1000.4416505229577,250.34157277293298,1000.7943956202464,249.73446249127727,1019.2990210020419,174.93452016594708,1017.4432825654709,174.48669484986056
labeled-data,20240705_4156_01,img089.png,766.6967182874698,217.51246982628754,1003.5432965884859,191.67729594654477,,,810.2481489074638,240.92180378351233,897.051078201788,207.6954214594158,895.9587462600433,207.92636138533317,998.5242402493346,249.45661418510696,997.387897460954,249.39381267534804,914.6206854535513,186.36620135004347,913.7168985724411,187.0850410838318
labeled-data,20240705_4156_01,img129.png,706.126064002522,217.51246982628754,955.1710227265345,195.7650937376956,788.8769762381928,238.39823198595093,786.4340455133818,237.29791848441286,,,767.8755595480023,196.16790490029337,,,922.4449379565222,248.71251304348957,913.7240830077399,186.1420507385906,915.8166229447695,185.82520646043469
labeled-data,20240705_4156_01,img148.png,679.2057732092117,223.72484462474375,929.962936347771,203.25938968813878,788.1496725506541,238.03458014218157,788.4743375108847,237.13602734710292,,,727.98079647376,201.20724339388184,,,882.5889094928016,247.69056359570186,913.0516311733812,186.1420507385906,913.2969536979754,186.2451513349004
labeled-data,20240705_4156_01,img179.png,631.5775664210475,227.3487299238432,877.5028646946687,214.16018379787434,,,766.217259164202,242.59531071515713,687.1189238557737,207.89258480792262,687.6660885250521,207.92636138533317,813.2741335056892,254.26675804902646,812.4150474113791,254.50355991428657,897.809389594586,187.03865318440208,895.6592689704156,187.0850410838318
labeled-data,20240705_4156_01,img212.png,574.6307974351989,219.06556352590158,825.3834428574957,209.73173619079427,,,630.5750647117784,243.01525558962285,686.6706226328679,207.89258480792262,685.1464192782579,207.92636138533317,810.47176464424,252.79182706931635,809.6898488839452,253.14096065056964,,,765.0418543757959,189.5472190981171
labeled-data,20240705_4156_01,img233.png,542.0158297433039,218.54786562603024,789.6152121849259,202.57809005628033,587.004975526387,241.29474032425202,587.7406875162762,242.17536584069143,677.4804475633002,209.23748847663984,675.9076320400123,208.7662511342646,801.4226541105763,251.65538812078714,803.2175023812897,252.45966101871116,697.5117845617498,189.12501437373248,700.3703437080768,189.5472190981171
labeled-data,20240705_4156_01,img278.png,468.5027279615722,216.47707402654484,723.0949772566371,211.46195644283813,586.7808249149342,241.29474032425202,585.6409631439476,241.33547609176003,,,513.5751777502618,201.02847198102396,,,656.0987601700234,249.70372208888156,695.4468811901556,188.8300281777905,699.1105090846797,189.5472190981171
labeled-data,20240705_4156_01,img307.png,427.0868959718642,211.30009502783133,678.1608756888063,222.38052317894653,,,531.0481294634056,248.47453895767705,498.3944820207468,200.87048408811137,498.877107143962,199.76863735762683,604.984567798127,256.1343137830644,605.3419375965673,257.1980180393248,681.1400506869678,189.42000056967453,679.7930448592572,189.96716397258282
labeled-data,20240705_4156_01,img331.png,398.1405165273012,201.59888183383592,646.2450652294125,217.34118468535803,,,447.89904431919547,236.29613759817153,497.2891721944074,201.42313900128107,497.19732764609915,200.18858223209256,603.8046230143589,256.28180688103544,602.9573888850626,256.51671840746627,,,586.7730920119916,178.86172536615985
labeled-data,20240705_4156_01,img378.png,343.7822370408094,185.03254903795272,582.413444310625,208.94228719604388,411.4725806382543,234.5934007060531,411.88813591478555,232.95765657710254,,,414.4681873763547,188.43012574705273,,,551.5192666797481,258.90126711897096,511.9611731301694,189.42125898955695,513.1927317712766,189.76251947589537
labeled-data,20240705_4156_01,img391.png,332.39288324363974,180.3732679391106,573.1746570723793,213.98162568963238,411.4725806382543,234.5934007060531,410.8661864669978,233.29830639303177,,,386.6721344318925,185.79577840812777,,,516.772985454966,253.45087006410316,511.9611731301694,189.42125898955695,512.5114321394182,189.76251947589537
labeled-data,20240705_4156_01,img443.png,298.2248218521306,168.46621624206955,525.7208862577544,238.33842840864344,401.2484647446149,232.3827810533743,402.6905908846962,232.27635694524403,361.5015527477302,183.40703089302633,360.2156073405529,184.11599891026495,424.88376495435824,250.19455489474672,423.77558570628463,250.04437190481082,509.9438176270936,190.99031326972704,511.4894826916304,192.48771800332926
labeled-data,20240705_4156_01,img467.png,276.4815100575339,167.43082044232685,512.7025951493174,243.7977117766976,,,330.47282990769816,214.90321633285302,361.0532515248245,183.40703089302633,360.2156073405529,184.11599891026495,425.06559087624294,250.19455489474672,423.77558570628463,251.06632135259852,505.2366547865833,192.55936754989713,504.6050075948044,192.7684390146368
labeled-data,20240705_4156_01,img528.png,238.17186546705395,181.4086637388533,487.5059026813749,220.70074368108368,287.13338318661295,219.47492999949276,287.8916029165437,218.99101412400384,358.58759479884293,184.75193456174355,358.95577271715575,184.11599891026495,425.06559087624294,250.19455489474672,423.77558570628463,251.06632135259852,,,413.8969147102115,179.75014790619989
labeled-data,20240705_4156_01,img551.png,229.88869906911236,188.6564343370522,477.0072808197323,205.58272820031823,287.13338318661295,219.47492999949276,286.86965346875604,219.33166393993304,355.8977874614085,183.85533211593207,355.17626884696443,184.95588865919635,425.06559087624294,250.19455489474672,423.77558570628463,251.06632135259852,391.1500657004252,173.66578620300956,394.99939535925466,175.9706440360085
labeled-data,20240705_4156_01,img659.png,168.80034688429305,176.2316847401398,417.7950535200674,215.2414603130295,286.4060794990742,219.47492999949276,286.1883538368976,219.67231375586226,,,217.8542948966779,170.25781805289657,,,321.424797379217,243.9516672925809,390.3210833306706,173.66578620300956,392.4797261124604,175.5506991615428
labeled-data,20240705_4156_01,img711.png,118.63219710467294,164.0608501475157,374.1207865756338,214.40157056409805,,,181.26821053069295,208.77151964612676,205.71569779590519,170.51628779194516,205.67589353717239,168.99798342949944,313.91914699738027,245.16333486361222,315.63375050842,244.63296692443942,,,366.02319902112083,168.41163629562575
labeled-data,20240705_4156_01,img717.png,113.17291373661871,163.2209603985843,368.6615032075796,211.0420115683724,,,171.33763633126762,206.25113411761038,205.71569779590519,170.51628779194516,206.09583841163808,170.25781805289657,314.28279884114966,245.52698670738158,312.56790216505686,244.63296692443942,,,347.5456245446296,157.07312468505165
labeled-data,20240705_4156_01,img762.png,72.01831603897935,148.94283466675023,324.1473465142145,190.88465759401845,,,104.57027240913742,188.19669387336089,202.577589235565,170.9645890148509,203.15622429037813,170.6777629273623,310.2826285596867,240.79951273837992,311.2053029013399,240.2045193173593,240.6178865764192,166.15300240292805,242.13946105373697,166.31191192329723
labeled-data,20240705_4161_01,img0001.png,806.7478769812134,168.81451670541273,572.8076938903879,159.53511732317088,,,762.7221998301625,154.4153728171082,704.4460486917003,199.129887833897,704.4702935390624,199.13762502010746,599.7352492580908,146.09355701014806,600.0003480121569,145.01889237862997,,,615.845322704854,210.37530866572718
labeled-data,20240705_4161_01,img0042.png,857.5046995546695,160.97957093904031,619.6551716840379,162.4490752720582,790.388803733707,156.2753929847332,790.0685744274126,155.98442709727829,,,756.7406849512263,208.05698811067717,606.0907807595422,144.43559227063898,606.0524145213844,143.67398870991275,681.4114995673226,196.42742058055526,680.4006988032806,197.1504225900078
labeled-data,20240705_4161_01,img0078.png,889.1851324360885,153.14462517266787,653.7260646248742,154.8279544826606,790.388803733707,156.2753929847332,789.3961225930541,155.76027648582541,,,842.6785239491144,190.3720308892468,,,706.6960390637232,131.56985569145772,681.4114995673226,196.42742058055526,679.2799457460163,196.2538201441963
labeled-data,20240705_4161_01,img0090.png,906.2176232325502,150.76007646116324,664.9335951975177,154.155502648302,790.388803733707,156.2753929847332,790.5168756503184,155.76027648582541,,,857.8765340612811,185.3981366707195,,,735.8356185525964,134.0355124174393,681.4114995673226,196.42742058055526,681.9697530834508,196.02966953274347
labeled-data,20240705_4161_01,img0134.png,947.0956011440585,150.41942664523398,699.9690722391363,152.00811316607775,,,856.4171554174624,134.24181778634983,875.2597067441784,180.12276064705037,874.4561814563721,179.87158753902253,761.5362701668822,135.00596184585393,761.1646376467709,133.1389099716278,697.9911469624135,196.98007549372494,698.5568983309632,195.58136830983773
labeled-data,20240705_4161_01,img0184.png,976.3914853139727,175.62751302399744,734.5159973972253,160.5539314946577,,,927.6096551996874,151.0237284222576,875.932158578537,180.12276064705037,875.5614912827115,179.87158753902253,763.693829250657,133.87994670796638,762.733691926941,133.1389099716278,795.3424618119184,196.0310752624387,794.8827115812275,196.79297385916954
labeled-data,20240705_4161_01,img0224.png,983.885781264416,217.1867905673642,762.5171893674659,160.00845372900363,942.3281855110013,163.19827020001617,942.6277461670297,162.67956021780688,884.4498818137462,184.60577287610778,884.1276424368418,183.46384447462555,768.849293314073,131.86259120489058,768.3374572132627,130.67325324564624,795.7907630348241,196.0310752624387,795.711693950982,195.96399148941498
labeled-data,20240705_4161_01,img0246.png,1002.9621709564531,228.42823449302898,774.5177002118548,154.00819830680922,943.0006373453599,163.87072203437478,942.6277461670297,164.24861449797697,,,936.0772042747935,212.7545548726196,,,813.8711842118698,128.42313379663472,796.2390642577299,196.0310752624387,796.5406763207366,195.96399148941498
labeled-data,20240705_4161_01,img0283.png,1037.3731888484335,225.34793060492228,803.4280217915189,150.37167986911564,943.2247879568129,163.87072203437478,943.5243486128411,164.24861449797697,,,983.1034689626844,222.98809657847207,,,869.9656578985944,135.88397512442563,797.3598173149942,195.80692465098582,797.645986147076,195.41133657624528
labeled-data,20240705_4161_01,img0325.png,1050.8222255356059,200.9155139565594,833.4292989024909,158.19019451015686,943.6730891797185,163.87072203437478,945.0934028930112,164.24861449797697,992.0599596343438,218.41610541582986,991.3932926602299,217.46154744677509,898.2832180130835,141.29450623223462,898.7037133834186,141.13419679953776,814.3846528273264,198.03957859556937,813.3966511724124,196.51664640258468
labeled-data,20240705_4161_01,img0337.png,1047.011665140907,182.31101320597116,837.4294691839539,160.73575741654236,947.4836495744173,164.09487264582765,946.2141559502757,165.5935181666942,992.0599596343438,218.139777959245,991.9459475733995,217.73787490335994,898.2832180130835,141.29450623223462,899.5326957531732,141.13419679953776,,,861.2013011615913,214.4779310805999
labeled-data,20240705_4161_01,img0440.png,1093.859142934557,145.10201170479462,856.4739318138652,170.82078614510635,1055.541807705446,145.05994428393126,1053.8064494476534,146.54071619320018,992.0599596343438,218.139777959245,991.9459475733995,217.73787490335994,898.2832180130835,141.29450623223462,899.5326957531732,141.13419679953776,924.4775663090885,211.70133930169908,924.4802887195218,212.54363888450595
labeled-data,20240705_4161_01,img0520.png,1177.243170395025,139.27409580702,932.683580100246,170.13445603594275,1058.0287548147096,146.99423648002522,1057.3928592308994,145.6441137473887,,,1136.3207021397352,178.49265350989162,,,994.5893408183614,136.98928495076504,961.097184780428,211.433859650452,961.2318404453067,211.1620016015817
labeled-data,20240705_4161_01,img0560.png,1221.7418160205898,141.6297805285228,974.3755938304798,165.20314258397957,,,1139.4170941042553,129.49671645926878,1143.9075708766654,179.1052900365283,1142.6762336411869,177.38734368355222,1032.859749925048,137.6053616958966,1031.222562866693,137.8182652123084,979.1110152772125,212.05123529924322,980.4340083550708,210.30509058630324
labeled-data,20240705_4161_01,img0617.png,1271.7439445388768,162.53976154526092,1026.6026862989988,168.78955236722553,1233.4370124528778,144.76195030544181,1232.6327320219332,144.2460262563697,1145.6108199563116,178.4239904046698,1144.3341983806959,178.49265350989162,1033.9805029823124,137.15706047299085,1032.8805276062021,138.09459266889323,1112.7396729049128,191.13389265385456,1113.579471558076,190.13153555554487
labeled-data,20240705_4161_01,img0646.png,,,1052.8323574349922,162.8481998974989,1235.140261532524,145.44324993730032,1234.2748424311235,145.19983717485366,,,1221.675527983374,193.68400747229103,,,1066.039822396384,123.72556492648108,1114.7570284079886,190.68559143094882,1114.8448776232817,190.56947646198682
labeled-data,20240705_4161_01,img0678.png,,,1089.3689071018102,151.64066932485537,1235.140261532524,145.44324993730032,1234.2748424311235,145.19983717485366,,,1276.941019300344,186.7758210576698,,,1149.7670417415934,124.27821983965079,1114.7570284079886,190.68559143094882,1115.6738599930363,190.56947646198682
labeled-data,20240705_4161_01,img0712.png,,,1125.905456768628,144.01954853545774,1242.2939076670377,144.76195030544181,1243.1843126034728,144.47253348731493,,,,,1206.391772705846,128.97981644727545,1207.7958076244117,128.42313168842352,1118.7917394141402,190.90974204240172,1118.7134620154695,190.84580391857168
labeled-data,20240705_4161_01,img0772.png,,,1160.648801543823,155.8995309424599,,,,,,,,,1206.1154452492613,129.2561439038603,1207.2431527112421,129.25211405817805,1230.8499807306237,194.63834029328467,1230.3497544757488,194.99071576734443
labeled-data,20240705_4161_01,img0888.png,,,1253.1400233682034,150.49901951709444,,,,,,,,,,,,,,,,
labeled-data,20240705_4163_01,img016.png,266.7125927974361,196.37052953573422,51.51639197509589,165.4030481595686,129.2940832723654,203.9779705107372,129.52313377679232,202.337756700383,209.63783022920805,223.55542041704217,209.4371538621935,223.57123411718163,121.73911064452298,170.4503480360201,121.12788642871982,169.49767021972932,53.05442205581927,222.99827698167473,53.492172606787676,222.95221047351606
labeled-data,20240705_4163_01,img111.png,394.37583463501136,183.3522384272973,162.43020432475032,199.58632147388835,291.77462774425686,182.7007563537038,289.34251974268903,183.06080411543616,,,334.6134916951303,211.96548094061797,,,197.53655470198623,153.00949847961738,185.76751978849288,236.3329939508892,187.70820008290656,235.55625366289777
labeled-data,20240705_4163_01,img175.png,495.58254938124696,185.87190767409152,256.07055409536025,191.76780683284713,,,423.7984818903012,166.1807966337138,395.41722069859685,206.0690581978803,395.1292046872123,205.05729452599672,269.84202667191227,162.9013994544397,268.00005613112285,162.957286916672,,,287.5185961501726,237.259502742544
labeled-data,20240705_4163_01,img198.png,525.818580342778,191.75113591661145,289.54418314825364,196.40597370565197,474.4661278677469,179.16607779290177,474.91906135849837,178.61553218003203,395.7122068945389,206.0690581978803,396.64334493551996,205.04349564103018,272.4952755997674,160.67367092240272,272.6976228930653,162.12830454691743,367.362228987818,222.61449013750402,367.3976277242559,223.19316929947058
labeled-data,20240705_4163_01,img271.png,621.985956595425,204.7694270250484,385.18397983496004,176.2863646500419,485.8978090518433,180.73513207307187,487.0774694482318,180.54982437612597,551.9085616589579,222.473210735354,552.428019895265,222.52724333435407,461.18913233184594,160.7572538039136,463.91622284978104,158.25972015472954,372.6351807224737,222.43266421561933,371.4323387304076,222.0724162422062
